sensor_id,timestamp,temperature
25572,2023-03-05 11,28
24441,2023-03-05 11,33
225500,2023-03-05 11,34
26788,2023-03-05 11,8
54112,2023-03-05 11,34
55859,2023-03-05 11,10
49890,2023-03-05 11,16
23301,2023-03-05 11,35
32973,2023-03-05 11,11
49929,2023-03-05 11,34
46671,2023-03-05 11,34
50388,2023-03-05 11,22
29835,2023-03-05 11,34
27056,2023-03-05 11,34
24208,2023-03-05 12,30
24093,2023-03-05 12,21
48386,2023-03-05 12,36
226919,2023-03-05 12,34
25572,2023-03-05 12,28
226880,2023-03-05 12,33
24441,2023-03-05 12,33
228391,2023-03-05 12,19
32973,2023-03-05 12,11
225493,2023-03-05 12,35
233740,2023-03-05 12,34
55859,2023-03-05 12,10
226911,2023-03-05 12,25
54112,2023-03-05 12,34
226885,2023-03-05 12,34
54200,2023-03-05 12,34
37600,2023-03-05 12,34
25652,2023-03-05 12,34
230233,2023-03-05 12,35
229470,2023-03-05 12,29
23288,2023-03-05 12,27
228432,2023-03-05 12,35
49929,2023-03-05 12,34
29112,2023-03-05 12,34
54464,2023-03-05 12,34
27056,2023-03-05 12,34
46671,2023-03-05 12,34
29835,2023-03-05 12,34
23906,2023-03-05 12,34
50388,2023-03-05 12,24
226892,2023-03-05 12,34
230297,2023-03-05 12,34
23915,2023-03-05 12,26
23269,2023-03-05 12,34
234128,2023-03-05 12,12
225500,2023-03-05 12,34
49890,2023-03-05 12,16
26788,2023-03-05 12,8
25513,2023-03-05 12,35
228198,2023-03-05 12,15
49982,2023-03-05 12,28
234027,2023-03-05 12,34
25421,2023-03-05 12,34
23307,2023-03-05 12,34
57322,2023-03-05 12,34
23301,2023-03-05 12,35
233740,2023-03-05 13,34
49929,2023-03-05 13,34
23915,2023-03-05 13,26
24093,2023-03-05 13,23
234128,2023-03-05 13,11
24208,2023-03-05 13,29
46671,2023-03-05 13,34
37600,2023-03-05 13,34
50388,2023-03-05 13,24
29835,2023-03-05 13,34
27056,2023-03-05 13,34
226911,2023-03-05 13,25
228391,2023-03-05 13,18
225493,2023-03-05 13,35
230233,2023-03-05 13,35
228432,2023-03-05 13,35
54112,2023-03-05 13,34
226919,2023-03-05 13,34
226880,2023-03-05 13,32
55859,2023-03-05 13,10
229470,2023-03-05 13,29
32973,2023-03-05 13,12
23288,2023-03-05 13,26
25652,2023-03-05 13,34
234027,2023-03-05 13,34
29112,2023-03-05 13,33
226892,2023-03-05 13,34
49890,2023-03-05 13,15
23906,2023-03-05 13,34
48386,2023-03-05 13,36
54464,2023-03-05 13,34
25513,2023-03-05 13,35
228198,2023-03-05 13,17
24441,2023-03-05 13,33
25572,2023-03-05 13,27
225500,2023-03-05 13,34
54200,2023-03-05 13,34
23269,2023-03-05 13,34
226885,2023-03-05 13,34
26788,2023-03-05 13,8
23301,2023-03-05 13,35
230297,2023-03-05 13,34
57322,2023-03-05 13,34
25421,2023-03-05 13,34
49982,2023-03-05 13,26
23307,2023-03-05 13,34
226880,2023-03-05 14,32
23301,2023-03-05 14,35
32973,2023-03-05 14,11
49890,2023-03-05 14,15
23915,2023-03-05 14,25
23307,2023-03-05 14,34
29835,2023-03-05 14,34
49982,2023-03-05 14,27
46671,2023-03-05 14,34
23906,2023-03-05 14,35
50388,2023-03-05 14,25
25421,2023-03-05 14,34
25652,2023-03-05 14,34
226919,2023-03-05 14,34
226892,2023-03-05 14,34
233740,2023-03-05 14,34
234027,2023-03-05 14,34
27056,2023-03-05 14,34
37600,2023-03-05 14,34
230297,2023-03-05 14,34
225493,2023-03-05 14,35
225500,2023-03-05 14,34
57322,2023-03-05 14,34
54200,2023-03-05 14,34
228391,2023-03-05 14,18
23269,2023-03-05 14,34
26788,2023-03-05 14,8
226911,2023-03-05 14,25
234128,2023-03-05 14,12
23288,2023-03-05 14,27
29112,2023-03-05 14,34
49929,2023-03-05 14,34
54464,2023-03-05 14,34
24441,2023-03-05 14,33
25572,2023-03-05 14,27
48386,2023-03-05 14,36
25513,2023-03-05 14,35
226885,2023-03-05 14,34
228198,2023-03-05 14,17
24208,2023-03-05 14,30
24093,2023-03-05 14,23
54112,2023-03-05 14,34
55859,2023-03-05 14,9
228432,2023-03-05 14,35
230233,2023-03-05 14,35
229470,2023-03-05 14,28
25652,2023-03-05 15,34
49890,2023-03-05 15,15
29112,2023-03-05 15,34
228198,2023-03-05 15,16
25513,2023-03-05 15,35
226919,2023-03-05 15,34
233740,2023-03-05 15,34
226880,2023-03-05 15,32
25572,2023-03-05 15,27
24093,2023-03-05 15,23
29835,2023-03-05 15,34
230297,2023-03-05 15,34
24441,2023-03-05 15,33
50388,2023-03-05 15,25
234128,2023-03-05 15,11
57322,2023-03-05 15,34
23915,2023-03-05 15,25
234027,2023-03-05 15,34
27056,2023-03-05 15,34
230233,2023-03-05 15,35
23307,2023-03-05 15,34
24208,2023-03-05 15,29
228432,2023-03-05 15,34
25421,2023-03-05 15,34
23301,2023-03-05 15,35
229470,2023-03-05 15,29
49982,2023-03-05 15,27
23269,2023-03-05 15,34
26788,2023-03-05 15,8
225500,2023-03-05 15,34
23288,2023-03-05 15,26
46671,2023-03-05 15,34
49929,2023-03-05 15,34
54464,2023-03-05 15,34
32973,2023-03-05 15,11
48386,2023-03-05 15,36
37600,2023-03-05 15,34
54200,2023-03-05 15,34
226911,2023-03-05 15,24
225493,2023-03-05 15,34
55859,2023-03-05 15,9
228391,2023-03-05 15,17
54112,2023-03-05 15,34
226885,2023-03-05 15,34
226892,2023-03-05 15,34
23906,2023-03-05 15,34
32973,2023-03-05 16,13
23906,2023-03-05 16,35
54112,2023-03-05 16,34
25652,2023-03-05 16,34
23307,2023-03-05 16,34
54464,2023-03-05 16,34
226892,2023-03-05 16,34
25421,2023-03-05 16,34
26788,2023-03-05 16,8
49982,2023-03-05 16,27
23915,2023-03-05 16,25
23269,2023-03-05 16,34
228198,2023-03-05 16,17
234128,2023-03-05 16,12
25513,2023-03-05 16,35
233740,2023-03-05 16,34
24208,2023-03-05 16,29
24093,2023-03-05 16,24
234027,2023-03-05 16,34
54200,2023-03-05 16,34
49890,2023-03-05 16,16
37600,2023-03-05 16,34
29112,2023-03-05 16,33
228391,2023-03-05 16,17
229470,2023-03-05 16,29
27056,2023-03-05 16,34
228432,2023-03-05 16,34
226911,2023-03-05 16,24
46671,2023-03-05 16,34
225493,2023-03-05 16,34
225500,2023-03-05 16,34
230233,2023-03-05 16,35
29835,2023-03-05 16,34
50388,2023-03-05 16,24
23288,2023-03-05 16,26
226880,2023-03-05 16,32
49929,2023-03-05 16,34
23301,2023-03-05 16,35
48386,2023-03-05 16,36
226919,2023-03-05 16,34
57322,2023-03-05 16,34
230297,2023-03-05 16,34
55859,2023-03-05 16,9
24441,2023-03-05 16,34
25572,2023-03-05 16,27
226885,2023-03-05 16,34
233740,2023-03-05 17,34
23288,2023-03-05 17,27
233740,2023-03-05 18,34
54464,2023-03-05 18,34
23288,2023-03-05 18,27
50388,2023-03-05 18,24
225404,2023-03-05 18,28
23330,2023-03-05 18,34
23592,2023-03-05 18,30
50388,2023-03-05 19,23
233740,2023-03-05 19,34
225502,2023-03-05 19,35
54464,2023-03-05 19,33
23288,2023-03-05 19,28
225404,2023-03-05 19,31
23330,2023-03-05 19,34
23592,2023-03-05 19,30
226892,2023-03-05 19,34
228391,2023-03-05 19,22
225500,2023-03-05 19,34
49982,2023-03-05 19,30
226911,2023-03-05 19,27
26788,2023-03-05 19,10
25572,2023-03-05 19,28
226880,2023-03-05 19,32
25652,2023-03-05 19,34
23307,2023-03-05 19,34
225493,2023-03-05 19,34
24441,2023-03-05 19,33
226919,2023-03-05 19,34
25421,2023-03-05 19,34
23906,2023-03-05 19,34
23269,2023-03-05 19,34
234027,2023-03-05 19,34
229470,2023-03-05 19,31
23301,2023-03-05 19,34
228432,2023-03-05 19,34
230233,2023-03-05 19,34
32973,2023-03-05 19,17
54112,2023-03-05 19,34
228198,2023-03-05 19,19
49929,2023-03-05 19,34
25513,2023-03-05 19,34
234128,2023-03-05 19,15
29835,2023-03-05 19,34
23915,2023-03-05 19,27
27056,2023-03-05 19,34
55859,2023-03-05 19,12
48386,2023-03-05 19,35
46671,2023-03-05 19,33
49890,2023-03-05 19,18
54200,2023-03-05 19,34
37600,2023-03-05 19,34
57322,2023-03-05 19,34
230297,2023-03-05 19,34
24208,2023-03-05 19,32
24093,2023-03-05 19,27
225500,2023-03-05 20,34
25421,2023-03-05 20,34
25652,2023-03-05 20,34
26788,2023-03-05 20,11
23906,2023-03-05 20,34
23269,2023-03-05 20,34
50388,2023-03-05 20,25
37600,2023-03-05 20,34
226919,2023-03-05 20,34
233740,2023-03-05 20,34
48386,2023-03-05 20,35
23301,2023-03-05 20,34
54200,2023-03-05 20,34
234128,2023-03-05 20,16
24208,2023-03-05 20,32
49890,2023-03-05 20,18
25572,2023-03-05 20,28
54464,2023-03-05 20,34
29835,2023-03-05 20,34
234027,2023-03-05 20,34
46671,2023-03-05 20,34
27056,2023-03-05 20,34
226880,2023-03-05 20,33
23288,2023-03-05 20,31
225404,2023-03-05 20,32
23330,2023-03-05 20,34
226892,2023-03-05 20,34
23592,2023-03-05 20,31
49929,2023-03-05 20,34
24441,2023-03-05 20,33
230297,2023-03-05 20,34
57322,2023-03-05 20,34
23915,2023-03-05 20,28
54112,2023-03-05 20,34
24093,2023-03-05 20,28
55859,2023-03-05 20,13
32973,2023-03-05 20,19
228432,2023-03-05 20,34
229470,2023-03-05 20,32
226911,2023-03-05 20,30
23307,2023-03-05 20,34
230233,2023-03-05 20,34
225502,2023-03-05 20,34
25513,2023-03-05 20,34
225493,2023-03-05 20,34
228198,2023-03-05 20,21
228391,2023-03-05 20,22
49982,2023-03-05 20,32
27056,2023-03-05 21,34
229470,2023-03-05 21,33
54112,2023-03-05 21,34
23307,2023-03-05 21,34
226919,2023-03-05 21,34
25572,2023-03-05 21,28
230233,2023-03-05 21,34
55859,2023-03-05 21,14
50388,2023-03-05 21,25
23915,2023-03-05 21,27
49982,2023-03-05 21,33
49890,2023-03-05 21,18
233740,2023-03-05 21,34
230297,2023-03-05 21,34
32973,2023-03-05 21,20
228391,2023-03-05 21,21
46671,2023-03-05 21,34
23906,2023-03-05 21,34
23301,2023-03-05 21,34
226911,2023-03-05 21,30
54200,2023-03-05 21,34
26788,2023-03-05 21,12
25652,2023-03-05 21,34
24208,2023-03-05 21,32
225502,2023-03-05 21,35
25513,2023-03-05 21,34
225500,2023-03-05 21,34
225493,2023-03-05 21,34
57322,2023-03-05 21,34
228198,2023-03-05 21,22
226880,2023-03-05 21,32
23269,2023-03-05 21,34
23288,2023-03-05 21,30
225404,2023-03-05 21,33
23330,2023-03-05 21,34
226892,2023-03-05 21,34
23592,2023-03-05 21,31
49929,2023-03-05 21,34
54464,2023-03-05 21,34
37600,2023-03-05 21,34
228432,2023-03-05 21,34
25421,2023-03-05 21,34
48386,2023-03-05 21,36
24441,2023-03-05 21,33
234128,2023-03-05 21,16
29835,2023-03-05 21,34
24093,2023-03-05 21,29
234027,2023-03-05 21,34
29112,2023-03-05 21,33
226911,2023-03-05 22,29
23301,2023-03-05 22,34
228391,2023-03-05 22,21
25513,2023-03-05 22,34
26788,2023-03-05 22,12
228198,2023-03-05 22,20
25652,2023-03-05 22,34
49890,2023-03-05 22,17
226919,2023-03-05 22,34
23906,2023-03-05 22,34
225500,2023-03-05 22,34
49982,2023-03-05 22,32
23915,2023-03-05 22,26
24208,2023-03-05 22,31
23307,2023-03-05 22,34
54200,2023-03-05 22,34
228432,2023-03-05 22,34
37600,2023-03-05 22,34
233740,2023-03-05 22,34
24093,2023-03-05 22,27
23269,2023-03-05 22,34
234128,2023-03-05 22,15
25421,2023-03-05 22,34
230233,2023-03-05 22,34
54112,2023-03-05 22,34
229470,2023-03-05 22,32
32973,2023-03-05 22,19
29112,2023-03-05 22,33
55859,2023-03-05 22,13
226880,2023-03-05 22,32
225493,2023-03-05 22,34
23288,2023-03-05 22,30
225404,2023-03-05 22,32
57322,2023-03-05 22,34
23330,2023-03-05 22,34
226892,2023-03-05 22,34
23592,2023-03-05 22,31
225502,2023-03-05 22,34
49929,2023-03-05 22,34
54464,2023-03-05 22,34
24441,2023-03-05 22,32
25572,2023-03-05 22,28
46671,2023-03-05 22,33
50388,2023-03-05 22,25
29835,2023-03-05 22,34
27056,2023-03-05 22,34
234027,2023-03-05 22,34
48386,2023-03-05 22,35
230297,2023-03-05 22,34
23915,2023-03-05 23,26
23307,2023-03-05 23,34
25572,2023-03-05 23,28
230233,2023-03-05 23,34
24441,2023-03-05 23,33
25421,2023-03-05 23,34
46671,2023-03-05 23,34
234128,2023-03-05 23,16
228432,2023-03-05 23,34
50388,2023-03-05 23,26
23301,2023-03-05 23,34
49890,2023-03-05 23,18
24093,2023-03-05 23,26
23906,2023-03-05 23,34
24208,2023-03-05 23,31
27056,2023-03-05 23,34
25513,2023-03-05 23,34
26788,2023-03-05 23,12
233740,2023-03-05 23,34
29835,2023-03-05 23,33
226880,2023-03-05 23,32
226892,2023-03-05 23,34
48386,2023-03-05 23,35
225500,2023-03-05 23,34
228198,2023-03-05 23,20
54200,2023-03-05 23,34
23269,2023-03-05 23,34
29112,2023-03-05 23,33
25652,2023-03-05 23,34
234027,2023-03-05 23,34
23288,2023-03-05 23,29
225404,2023-03-05 23,32
23330,2023-03-05 23,34
23592,2023-03-05 23,30
225502,2023-03-05 23,35
49929,2023-03-05 23,34
54464,2023-03-05 23,34
32973,2023-03-05 23,20
54112,2023-03-05 23,34
49982,2023-03-05 23,32
55859,2023-03-05 23,13
37600,2023-03-05 23,34
225493,2023-03-05 23,34
226911,2023-03-05 23,29
226919,2023-03-05 23,34
230297,2023-03-05 23,34
229470,2023-03-05 23,32
57322,2023-03-05 23,34
228391,2023-03-05 23,21
49982,2023-03-06 00,32
49890,2023-03-06 00,20
23307,2023-03-06 00,34
48386,2023-03-06 00,35
25421,2023-03-06 00,34
50388,2023-03-06 00,26
46671,2023-03-06 00,34
25652,2023-03-06 00,34
23906,2023-03-06 00,34
27056,2023-03-06 00,34
226892,2023-03-06 00,34
29835,2023-03-06 00,34
228198,2023-03-06 00,22
24441,2023-03-06 00,33
233740,2023-03-06 00,34
25572,2023-03-06 00,29
25513,2023-03-06 00,34
226880,2023-03-06 00,33
37600,2023-03-06 00,34
225500,2023-03-06 00,34
29112,2023-03-06 00,33
54200,2023-03-06 00,34
230233,2023-03-06 00,34
24093,2023-03-06 00,29
226919,2023-03-06 00,34
23288,2023-03-06 00,30
225404,2023-03-06 00,33
23330,2023-03-06 00,34
23592,2023-03-06 00,31
49929,2023-03-06 00,34
54464,2023-03-06 00,34
26788,2023-03-06 00,13
23269,2023-03-06 00,34
54112,2023-03-06 00,34
230297,2023-03-06 00,34
32973,2023-03-06 00,20
57322,2023-03-06 00,34
55859,2023-03-06 00,14
23915,2023-03-06 00,27
234128,2023-03-06 00,17
23301,2023-03-06 00,34
229470,2023-03-06 00,33
24208,2023-03-06 00,32
228432,2023-03-06 00,34
228391,2023-03-06 00,23
234027,2023-03-06 00,34
226911,2023-03-06 00,31
225493,2023-03-06 00,34
26788,2023-03-06 01,13
228432,2023-03-06 01,34
46671,2023-03-06 01,34
225500,2023-03-06 01,34
50388,2023-03-06 01,26
49929,2023-03-06 01,34
23915,2023-03-06 01,27
29835,2023-03-06 01,34
23301,2023-03-06 01,34
234128,2023-03-06 01,16
25652,2023-03-06 01,34
48386,2023-03-06 01,35
226880,2023-03-06 01,33
226919,2023-03-06 01,34
24208,2023-03-06 01,32
27056,2023-03-06 01,34
37600,2023-03-06 01,34
23906,2023-03-06 01,34
32973,2023-03-06 01,20
228198,2023-03-06 01,20
230297,2023-03-06 01,34
54200,2023-03-06 01,34
225493,2023-03-06 01,34
55859,2023-03-06 01,14
226892,2023-03-06 01,34
57322,2023-03-06 01,34
226911,2023-03-06 01,31
54112,2023-03-06 01,34
229470,2023-03-06 01,33
230233,2023-03-06 01,34
29112,2023-03-06 01,33
228391,2023-03-06 01,21
25513,2023-03-06 01,34
23288,2023-03-06 01,30
225404,2023-03-06 01,33
23330,2023-03-06 01,34
23592,2023-03-06 01,32
24093,2023-03-06 01,27
234027,2023-03-06 01,34
54464,2023-03-06 01,34
23307,2023-03-06 01,34
49982,2023-03-06 01,32
23269,2023-03-06 01,34
25421,2023-03-06 01,34
24441,2023-03-06 01,33
25572,2023-03-06 01,29
49890,2023-03-06 01,20
233740,2023-03-06 01,34
228391,2023-03-06 02,21
226880,2023-03-06 02,33
54464,2023-03-06 02,34
225493,2023-03-06 02,34
23906,2023-03-06 02,34
233740,2023-03-06 02,34
49890,2023-03-06 02,19
234128,2023-03-06 02,15
226919,2023-03-06 02,34
25513,2023-03-06 02,34
48386,2023-03-06 02,35
54200,2023-03-06 02,34
37600,2023-03-06 02,34
234027,2023-03-06 02,34
55859,2023-03-06 02,14
49982,2023-03-06 02,31
46671,2023-03-06 02,34
23915,2023-03-06 02,27
228198,2023-03-06 02,20
230297,2023-03-06 02,34
27056,2023-03-06 02,34
23307,2023-03-06 02,34
29112,2023-03-06 02,33
57322,2023-03-06 02,34
25421,2023-03-06 02,34
29835,2023-03-06 02,34
23288,2023-03-06 02,29
225404,2023-03-06 02,32
23330,2023-03-06 02,34
23592,2023-03-06 02,31
24093,2023-03-06 02,26
49929,2023-03-06 02,34
50388,2023-03-06 02,27
226892,2023-03-06 02,34
23301,2023-03-06 02,34
54112,2023-03-06 02,34
32973,2023-03-06 02,17
25652,2023-03-06 02,34
25572,2023-03-06 02,29
24441,2023-03-06 02,33
24208,2023-03-06 02,31
226911,2023-03-06 02,29
230233,2023-03-06 02,34
23269,2023-03-06 02,34
228432,2023-03-06 02,34
229470,2023-03-06 02,33
225500,2023-03-06 02,34
26788,2023-03-06 02,12
226911,2023-03-06 03,28
23307,2023-03-06 03,34
54464,2023-03-06 03,34
37600,2023-03-06 03,34
225493,2023-03-06 03,34
25421,2023-03-06 03,34
230297,2023-03-06 03,34
228391,2023-03-06 03,19
48386,2023-03-06 03,35
49982,2023-03-06 03,31
57322,2023-03-06 03,34
234027,2023-03-06 03,34
27056,2023-03-06 03,34
26788,2023-03-06 03,12
29835,2023-03-06 03,34
23269,2023-03-06 03,34
25572,2023-03-06 03,28
49890,2023-03-06 03,18
46671,2023-03-06 03,34
225500,2023-03-06 03,34
24441,2023-03-06 03,33
54200,2023-03-06 03,34
233740,2023-03-06 03,34
50388,2023-03-06 03,27
29112,2023-03-06 03,33
230233,2023-03-06 03,34
229470,2023-03-06 03,33
226919,2023-03-06 03,34
228432,2023-03-06 03,34
23288,2023-03-06 03,28
225404,2023-03-06 03,30
23330,2023-03-06 03,34
23592,2023-03-06 03,31
24093,2023-03-06 03,26
49929,2023-03-06 03,34
226880,2023-03-06 03,33
25513,2023-03-06 03,34
228198,2023-03-06 03,19
24208,2023-03-06 03,31
23915,2023-03-06 03,26
23301,2023-03-06 03,35
25652,2023-03-06 03,34
226892,2023-03-06 03,34
23906,2023-03-06 03,34
32973,2023-03-06 03,15
55859,2023-03-06 03,13
234128,2023-03-06 03,14
54112,2023-03-06 03,34
228432,2023-03-06 04,34
23307,2023-03-06 04,34
54200,2023-03-06 04,34
57322,2023-03-06 04,34
23269,2023-03-06 04,34
37600,2023-03-06 04,34
54112,2023-03-06 04,33
49890,2023-03-06 04,17
25421,2023-03-06 04,34
225500,2023-03-06 04,34
233740,2023-03-06 04,34
55859,2023-03-06 04,12
26788,2023-03-06 04,11
32973,2023-03-06 04,14
23301,2023-03-06 04,35
228198,2023-03-06 04,18
24208,2023-03-06 04,31
234027,2023-03-06 04,34
25513,2023-03-06 04,34
25572,2023-03-06 04,28
29112,2023-03-06 04,34
226880,2023-03-06 04,33
50388,2023-03-06 04,28
230297,2023-03-06 04,34
54464,2023-03-06 04,34
226919,2023-03-06 04,34
23288,2023-03-06 04,28
225404,2023-03-06 04,29
23330,2023-03-06 04,34
23592,2023-03-06 04,30
49929,2023-03-06 04,34
49982,2023-03-06 04,28
27056,2023-03-06 04,34
23915,2023-03-06 04,26
29835,2023-03-06 04,33
24093,2023-03-06 04,25
46671,2023-03-06 04,34
234128,2023-03-06 04,13
226911,2023-03-06 04,28
228391,2023-03-06 04,18
229470,2023-03-06 04,32
225493,2023-03-06 04,34
24441,2023-03-06 04,33
25652,2023-03-06 04,34
23906,2023-03-06 04,34
226892,2023-03-06 04,34
230233,2023-03-06 04,34
48386,2023-03-06 04,36
25513,2023-03-06 05,34
57322,2023-03-06 05,34
49982,2023-03-06 05,28
23307,2023-03-06 05,34
230297,2023-03-06 05,34
234027,2023-03-06 05,34
23288,2023-03-06 05,27
24441,2023-03-06 05,33
233740,2023-03-06 05,34
230233,2023-03-06 05,34
25572,2023-03-06 05,28
49890,2023-03-06 05,17
48386,2023-03-06 05,35
29112,2023-03-06 05,34
25421,2023-03-06 05,34
226880,2023-03-06 05,33
50388,2023-03-06 05,26
24093,2023-03-06 05,26
225404,2023-03-06 05,28
23330,2023-03-06 05,34
23592,2023-03-06 05,29
228432,2023-03-06 05,34
229470,2023-03-06 05,32
49929,2023-03-06 05,34
226892,2023-03-06 05,34
225493,2023-03-06 05,34
226911,2023-03-06 05,27
228198,2023-03-06 05,18
228391,2023-03-06 05,19
27056,2023-03-06 05,34
54112,2023-03-06 05,34
46671,2023-03-06 05,34
55859,2023-03-06 05,11
29835,2023-03-06 05,34
32973,2023-03-06 05,13
23301,2023-03-06 05,35
54464,2023-03-06 05,34
23906,2023-03-06 05,34
25652,2023-03-06 05,34
37600,2023-03-06 05,34
54200,2023-03-06 05,34
225500,2023-03-06 05,34
23269,2023-03-06 05,34
23915,2023-03-06 05,26
24208,2023-03-06 05,30
234128,2023-03-06 05,12
226919,2023-03-06 05,34
26788,2023-03-06 05,10
24093,2023-03-06 06,25
225500,2023-03-06 06,34
57322,2023-03-06 06,34
23269,2023-03-06 06,34
230297,2023-03-06 06,34
26788,2023-03-06 06,10
23915,2023-03-06 06,26
54200,2023-03-06 06,34
37600,2023-03-06 06,34
29835,2023-03-06 06,34
234027,2023-03-06 06,34
27056,2023-03-06 06,34
25513,2023-03-06 06,35
29112,2023-03-06 06,34
24208,2023-03-06 06,30
48386,2023-03-06 06,35
23288,2023-03-06 06,27
46671,2023-03-06 06,34
54464,2023-03-06 06,34
225404,2023-03-06 06,26
23330,2023-03-06 06,34
23592,2023-03-06 06,30
50388,2023-03-06 06,25
228198,2023-03-06 06,18
49929,2023-03-06 06,34
226919,2023-03-06 06,34
226880,2023-03-06 06,32
229470,2023-03-06 06,31
24441,2023-03-06 06,33
230233,2023-03-06 06,34
25572,2023-03-06 06,27
228432,2023-03-06 06,34
234128,2023-03-06 06,12
23307,2023-03-06 06,34
25421,2023-03-06 06,34
49982,2023-03-06 06,28
49890,2023-03-06 06,16
23906,2023-03-06 06,34
23301,2023-03-06 06,35
233740,2023-03-06 06,34
25652,2023-03-06 06,34
228391,2023-03-06 06,17
226892,2023-03-06 06,34
225493,2023-03-06 06,34
226911,2023-03-06 06,26
55859,2023-03-06 06,11
54112,2023-03-06 06,34
32973,2023-03-06 06,12
25572,2023-03-06 07,28
26788,2023-03-06 07,9
225493,2023-03-06 07,34
23269,2023-03-06 07,34
57322,2023-03-06 07,34
225500,2023-03-06 07,34
234027,2023-03-06 07,34
27056,2023-03-06 07,34
54200,2023-03-06 07,34
230297,2023-03-06 07,34
29835,2023-03-06 07,34
46671,2023-03-06 07,34
23307,2023-03-06 07,34
25421,2023-03-06 07,34
50388,2023-03-06 07,25
49982,2023-03-06 07,27
25513,2023-03-06 07,35
32973,2023-03-06 07,11
49929,2023-03-06 07,34
23301,2023-03-06 07,35
54464,2023-03-06 07,34
23915,2023-03-06 07,25
55859,2023-03-06 07,10
234128,2023-03-06 07,11
54112,2023-03-06 07,34
24208,2023-03-06 07,30
24093,2023-03-06 07,25
24441,2023-03-06 07,33
23288,2023-03-06 07,26
29112,2023-03-06 07,34
226919,2023-03-06 07,35
228432,2023-03-06 07,34
229470,2023-03-06 07,31
230233,2023-03-06 07,34
226911,2023-03-06 07,26
226880,2023-03-06 07,32
225404,2023-03-06 07,27
23330,2023-03-06 07,34
23592,2023-03-06 07,29
228198,2023-03-06 07,17
48386,2023-03-06 07,36
25652,2023-03-06 07,34
226892,2023-03-06 07,34
228391,2023-03-06 07,16
23906,2023-03-06 07,34
49890,2023-03-06 07,15
233740,2023-03-06 07,34
37600,2023-03-06 07,34
23301,2023-03-06 08,35
226911,2023-03-06 08,26
55859,2023-03-06 08,9
24208,2023-03-06 08,29
57322,2023-03-06 08,34
228391,2023-03-06 08,16
32973,2023-03-06 08,10
37600,2023-03-06 08,34
230297,2023-03-06 08,34
54200,2023-03-06 08,34
54112,2023-03-06 08,33
234027,2023-03-06 08,34
54464,2023-03-06 08,34
26788,2023-03-06 08,8
225500,2023-03-06 08,34
23269,2023-03-06 08,34
49890,2023-03-06 08,15
233740,2023-03-06 08,34
226880,2023-03-06 08,32
29112,2023-03-06 08,34
225493,2023-03-06 08,34
226919,2023-03-06 08,35
23288,2023-03-06 08,26
225404,2023-03-06 08,27
23330,2023-03-06 08,34
23592,2023-03-06 08,28
228198,2023-03-06 08,17
49929,2023-03-06 08,34
226892,2023-03-06 08,34
23307,2023-03-06 08,34
23906,2023-03-06 08,34
25513,2023-03-06 08,35
25421,2023-03-06 08,34
25652,2023-03-06 08,34
49982,2023-03-06 08,27
48386,2023-03-06 08,36
25572,2023-03-06 08,27
24441,2023-03-06 08,33
23915,2023-03-06 08,24
24093,2023-03-06 08,24
234128,2023-03-06 08,10
228432,2023-03-06 08,34
229470,2023-03-06 08,30
29835,2023-03-06 08,34
27056,2023-03-06 08,34
46671,2023-03-06 08,34
50388,2023-03-06 08,25
230233,2023-03-06 08,35
226892,2023-03-06 09,34
24093,2023-03-06 09,24
23915,2023-03-06 09,24
23906,2023-03-06 09,34
57322,2023-03-06 09,34
24208,2023-03-06 09,29
234027,2023-03-06 09,34
234128,2023-03-06 09,10
230297,2023-03-06 09,34
37600,2023-03-06 09,34
25513,2023-03-06 09,35
225493,2023-03-06 09,34
25572,2023-03-06 09,27
24441,2023-03-06 09,33
226911,2023-03-06 09,25
228391,2023-03-06 09,15
29835,2023-03-06 09,34
29112,2023-03-06 09,33
226880,2023-03-06 09,32
226919,2023-03-06 09,35
54112,2023-03-06 09,33
55859,2023-03-06 09,9
32973,2023-03-06 09,10
23288,2023-03-06 09,25
225404,2023-03-06 09,26
54464,2023-03-06 09,34
23330,2023-03-06 09,34
23592,2023-03-06 09,27
228198,2023-03-06 09,15
48386,2023-03-06 09,36
230233,2023-03-06 09,34
49890,2023-03-06 09,14
229470,2023-03-06 09,29
233740,2023-03-06 09,34
49929,2023-03-06 09,34
228432,2023-03-06 09,34
25421,2023-03-06 09,34
23307,2023-03-06 09,34
46671,2023-03-06 09,34
225500,2023-03-06 09,34
26788,2023-03-06 09,7
23269,2023-03-06 09,34
54200,2023-03-06 09,34
27056,2023-03-06 09,34
50388,2023-03-06 09,25
25652,2023-03-06 09,34
49982,2023-03-06 09,26
23301,2023-03-06 09,35
228432,2023-03-06 10,34
226892,2023-03-06 10,34
46671,2023-03-06 10,34
23906,2023-03-06 10,34
57322,2023-03-06 10,34
234027,2023-03-06 10,34
230297,2023-03-06 10,34
24208,2023-03-06 10,28
32973,2023-03-06 10,9
23915,2023-03-06 10,24
234128,2023-03-06 10,9
54112,2023-03-06 10,33
24093,2023-03-06 10,22
23288,2023-03-06 10,24
49929,2023-03-06 10,34
55859,2023-03-06 10,8
225493,2023-03-06 10,34
54464,2023-03-06 10,34
226911,2023-03-06 10,24
25513,2023-03-06 10,35
228391,2023-03-06 10,14
29112,2023-03-06 10,33
